488321,509,486,516
488325,509,501,521
488329,509,528,509
488333,510,527,499
488337,508,502,507
488341,507,489,524
488345,507,506,525
488349,507,528,509
488353,509,522,496
488356,509,495,504
488360,509,490,518
488365,508,512,517
488369,507,530,501
488373,507,517,494
488377,505,490,505
488381,505,492,518
488385,505,518,512
488389,505,529,497
488393,505,508,495
488397,505,489,510
488401,506,501,521
488406,507,526,513
488410,507,530,500
488413,507,504,502
488417,508,486,517
488421,507,500,525
488425,508,525,513
488429,508,523,499
488433,508,497,505
488437,508,485,521
488441,508,505,523
488445,509,528,507
488450,509,518,498
488454,509,493,509
488458,508,487,522
488462,508,511,518
488466,507,530,502
488469,507,516,496
488473,508,494,511
488477,508,495,522
488481,507,518,514
488485,508,532,499
488489,509,511,497
488494,508,489,513
488498,507,498,523
488502,507,525,514
488506,508,529,499
488510,509,506,502
488514,508,489,520
488518,509,509,527
488522,509,533,514
488525,509,527,499
488529,509,501,505
488534,507,489,520
488538,507,510,521
488542,507,531,506
488546,507,522,495
488550,507,498,507
488554,507,492,520
488558,508,513,514
488562,507,534,495
488566,507,519,490
488570,507,492,503
488574,506,493,515
488579,506,520,511
488582,507,531,496
488586,509,510,497
488590,508,487,513
488594,508,497,522
488598,507,524,511
488602,507,528,498
488606,508,502,502
488610,507,486,519
488614,508,501,525
488619,507,526,511
488623,508,523,496
488627,510,495,503
488631,509,485,519
488635,507,508,520
488638,507,529,505
488642,506,520,495
488646,507,493,504
488650,508,488,518
488654,506,513,514
488658,508,530,498
488663,509,513,494
488667,508,490,508
488671,508,493,519
488675,507,520,510
488679,507,530,495
488683,507,509,498
488687,507,489,516
488691,507,496,523
488694,508,522,511
488698,507,526,496
488702,507,502,502
488707,508,484,517
488711,509,501,521
488715,509,529,509
488719,509,525,499
488723,509,499,507
488727,510,489,523
488731,510,510,521
488735,510,530,504
488739,510,519,496
488743,508,492,507
488748,508,489,520
488751,507,515,515
488755,507,532,497
488759,507,514,492
488763,507,485,504
488767,508,491,517
488771,508,520,511
488775,509,530,495
488779,508,509,496
488783,507,486,512
488787,508,500,518
488792,507,528,508
488796,508,530,497
488800,508,507,503
488804,507,492,520
488807,508,508,524
488811,508,533,509
488815,509,529,498
488819,508,501,507
488823,508,489,521
488827,508,509,519
488832,509,529,503
488836,508,519,495
488840,508,495,505
488844,508,491,519
488848,508,518,514
488852,508,535,499
488856,508,515,494
488860,507,494,509
488863,506,498,519
488867,505,525,510
488871,505,532,495
488876,505,508,495
488880,506,486,510
488884,505,498,518
488888,505,525,507
488892,507,527,496
488896,505,503,501
488900,506,488,517
488904,506,503,520
488908,507,528,504
488912,507,526,494
488916,507,500,504
488920,507,490,520
488924,507,512,519
488928,506,530,502
488932,506,517,493
488936,507,491,507
488940,506,488,520
488944,506,518,512
488948,506,534,495
488952,505,515,492
488956,505,491,508
488961,505,496,517
488965,505,520,507
488969,506,528,491
488973,506,508,493
488976,507,488,511
488980,508,500,519
488984,508,525,508
488988,508,525,494
488992,508,500,500
488996,508,486,518
489000,507,505,522
489005,506,529,509
489009,507,523,496
489013,507,495,504
489017,508,490,522
489021,508,513,521
489025,508,530,502
489029,508,518,493
489032,507,492,507
489036,507,491,521
489040,507,517,515
489044,507,530,497
489049,507,511,493
489053,507,488,511
489057,507,495,522
489061,506,523,510
489065,507,530,494
489069,508,507,496
